cp,estado,municipio,ciudad,colonia,tipo_asentamiento,clave_estado,clave_municipio,clave_ciudad
85203,Sonora,Cajeme,,Bordo del Canal Alto,Ejido,26,18,
85203,Sonora,Cajeme,,Bruno Ibarra (Rancho Cerezo),Rancho,26,18,
85203,Sonora,Cajeme,,Calle Muerta,Barrio,26,18,
85203,Sonora,Cajeme,,Campo Carabeo (Ejido Cocorit),Rancheria,26,18,
85203,Sonora,Cajeme,,El Cincuenta y Cinco,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Cincuenta y Seis,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo de Fermin,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo del Indio Romero,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Guadalupe,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Jory,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Nacapul,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Rafael Acu�a,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Roman,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Rosenda (Rosenda Ballesteros Reyes),Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Sabori (Hermelinda Sabori),Rancheria,26,18,
85203,Sonora,Cajeme,,Campo San Juan,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo 505,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Treinta y Uno (Ampliacion Treinta y Uno),Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Veinticinco,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Veinticuatro,Rancheria,26,18,
85203,Sonora,Cajeme,,Ley Fer [Campo Avicola],Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Veintisiete (Maximiliano Olivas),Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Veintisiete (Romulo Diaz Brown),Rancheria,26,18,
85203,Sonora,Cajeme,,Cristo Rey [Marmoleria],Rancheria,26,18,
85203,Sonora,Cajeme,,Canal Alto los Capomos,Rancheria,26,18,
85203,Sonora,Cajeme,,Canal Cuatro y Meridiano,Rancheria,26,18,
85203,Sonora,Cajeme,,Carlos Valenzuela Perez (Ejido Cocorit),Rancheria,26,18,
85203,Sonora,Cajeme,,Carlos Verdugo (Bloque 307),Rancheria,26,18,
85203,Sonora,Cajeme,,Caseta (Canal Cuatro y Principal),Rancheria,26,18,
85203,Sonora,Cajeme,,Centro de Superacion (Juan Navarrete y Guerrero),Rancheria,26,18,
85203,Sonora,Cajeme,,La Laguna (Cesareo Delgadillo),Rancheria,26,18,
85203,Sonora,Cajeme,,Reyes Dominguez,Rancho,26,18,
85203,Sonora,Cajeme,,Club Aereo del Yaqui,Rancheria,26,18,
85203,Sonora,Cajeme,,Comunidad Xochitl (Grupo Xochitl),Rancheria,26,18,
85203,Sonora,Cajeme,,Crisoforo Serrano Garcia,Rancheria,26,18,
85203,Sonora,Cajeme,,Cuadra Tornado,Rancheria,26,18,
85203,Sonora,Cajeme,,Curva del Seminario,Rancheria,26,18,
85203,Sonora,Cajeme,,Daniel Lopez Gonzalez,Rancheria,26,18,
85203,Sonora,Cajeme,,Ramon Zepeda,Rancheria,26,18,
85203,Sonora,Cajeme,,Doctor Barba,Rancheria,26,18,
85203,Sonora,Cajeme,,Piedras Blancas,Rancheria,26,18,
85203,Sonora,Cajeme,,Don Jose Diaz,Rancheria,26,18,
85203,Sonora,Cajeme,,Don Luis,Rancheria,26,18,
85203,Sonora,Cajeme,,Dora Alicia Felix Corral,Rancheria,26,18,
85203,Sonora,Cajeme,,Espinoza,Rancho,26,18,
85203,Sonora,Cajeme,,Eduardo Cotri Romero (Don Yayo),Rancheria,26,18,
85203,Sonora,Cajeme,,Eduardo Nava (La Hectarea),Rancheria,26,18,
85203,Sonora,Cajeme,,Tepeyac,Ejido,26,18,
85203,Sonora,Cajeme,,Tepeyac (Campo Dos),Ejido,26,18,
85203,Sonora,Cajeme,,El Agostadero,Ejido,26,18,
85203,Sonora,Cajeme,,El alamo,Ejido,26,18,
85203,Sonora,Cajeme,,El Campito,Ejido,26,18,
85203,Sonora,Cajeme,,El Chito,Rancheria,26,18,
85203,Sonora,Cajeme,,Ruben Garcia,Rancheria,26,18,
85203,Sonora,Cajeme,,El Cuatro (La Gloria),Rancheria,26,18,
85203,Sonora,Cajeme,,La Ceiba,Hacienda,26,18,
85203,Sonora,Cajeme,,El Duro,Rancheria,26,18,
85203,Sonora,Cajeme,,El Potrero (Ruben Velazquez),Rancheria,26,18,
85203,Sonora,Cajeme,,El Indio [Club Familiar],Rancheria,26,18,
85203,Sonora,Cajeme,,El Milagro,Rancheria,26,18,
85203,Sonora,Cajeme,,El Milagro (Pedro Garcia Navarro),Rancheria,26,18,
85203,Sonora,Cajeme,,Enrique Encinas,Rancheria,26,18,
85203,Sonora,Cajeme,,El Pantanal,Rancheria,26,18,
85203,Sonora,Cajeme,,La Huerta [Aeroservicios],Equipamiento,26,18,
85203,Sonora,Cajeme,,El Potrero,Rancheria,26,18,
85203,Sonora,Cajeme,,El Ranchito,Rancho,26,18,
85203,Sonora,Cajeme,,El Topete,Ejido,26,18,
85203,Sonora,Cajeme,,El Rodeo,Rancheria,26,18,
85203,Sonora,Cajeme,,El Rodeo (La Mosca),Rancheria,26,18,
85203,Sonora,Cajeme,,El Rodeo (Maria de los angeles),Rancheria,26,18,
85203,Sonora,Cajeme,,El Suspiro,Rancheria,26,18,
85203,Sonora,Cajeme,,El Suspiro (Jose Maria Sotelo Vazquez),Rancheria,26,18,
85203,Sonora,Cajeme,,El Tecolote,Rancheria,26,18,
85203,Sonora,Cajeme,,Daniel Gomez,Rancheria,26,18,
85203,Sonora,Cajeme,,El Veinticuatro,Rancheria,26,18,
85203,Sonora,Cajeme,,El Veranito,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Terrafina,Rancheria,26,18,
85203,Sonora,Cajeme,,Enrique Ronquillo (El Paraiso),Rancheria,26,18,
85203,Sonora,Cajeme,,Agropecuaria 4G,Rancheria,26,18,
85203,Sonora,Cajeme,,Establo el Mesias,Rancheria,26,18,
85203,Sonora,Cajeme,,Establo Guajiro,Rancheria,26,18,
85203,Sonora,Cajeme,,Establo los Compadres,Rancheria,26,18,
85203,Sonora,Cajeme,,Irma Reyes Encinas,Rancheria,26,18,
85203,Sonora,Cajeme,,Establo Valenzuela Moocale,Rancheria,26,18,
85203,Sonora,Cajeme,,Estacion Luis,Rancheria,26,18,
85203,Sonora,Cajeme,,Eulalia Suarez Higuera,Rancheria,26,18,
85203,Sonora,Cajeme,,Tozalcahui,Rancheria,26,18,
85203,Sonora,Cajeme,,Felipe Juzacamea (El Realito),Rancheria,26,18,
85203,Sonora,Cajeme,,Felipe Lopez (Ejido Tozalcahui),Rancheria,26,18,
85203,Sonora,Cajeme,,Felipe Meraz,Rancheria,26,18,
85203,Sonora,Cajeme,,Juan Dominguez,Rancheria,26,18,
85203,Sonora,Cajeme,,Ferrer Mesa,Rancheria,26,18,
85203,Sonora,Cajeme,,Flavio Alfredo Lopez Lopez,Rancheria,26,18,
85203,Sonora,Cajeme,,Francisco Castro Ochoa,Rancheria,26,18,
85203,Sonora,Cajeme,,Martha Georgina Ibarra,Rancheria,26,18,
85203,Sonora,Cajeme,,Ganadera Gume,Rancheria,26,18,
85203,Sonora,Cajeme,,Gerardo Reyes,Rancheria,26,18,
85203,Sonora,Cajeme,,Gilberto Tapia (Bloque Quinientos Catorce),Rancheria,26,18,
85203,Sonora,Cajeme,,Guadalupe,Rancheria,26,18,
85203,Sonora,Cajeme,,Guadalupe Ibarra Sonqui,Rancheria,26,18,
85203,Sonora,Cajeme,,Guadalupe Leyva,Rancheria,26,18,
85203,Sonora,Cajeme,,Guadalupe Meza (La Engorda),Rancheria,26,18,
85203,Sonora,Cajeme,,Guadalupe Serrano,Rancheria,26,18,
85203,Sonora,Cajeme,,Hector Lopez,Rancheria,26,18,
85203,Sonora,Cajeme,,Hector Valenzuela Velazquez,Rancheria,26,18,
85203,Sonora,Cajeme,,Heriberto Ibarra,Rancheria,26,18,
85203,Sonora,Cajeme,,Hipodromo,Rancheria,26,18,
85203,Sonora,Cajeme,,Ignacio Sallard,Rancheria,26,18,
85203,Sonora,Cajeme,,Invernadero del Yaqui,Rancheria,26,18,
85203,Sonora,Cajeme,,Jacinto Ibarra Castro,Rancheria,26,18,
85203,Sonora,Cajeme,,La Calzada [Balneario],Equipamiento,26,18,
85203,Sonora,Cajeme,,Jesus Casillas,Rancheria,26,18,
85203,Sonora,Cajeme,,Jesus Manuel Meza,Rancheria,26,18,
85203,Sonora,Cajeme,,Jesus Roman,Rancheria,26,18,
85203,Sonora,Cajeme,,Jimmy y Adrian (La Casona),Rancheria,26,18,
85203,Sonora,Cajeme,,Jiropa,Rancheria,26,18,
85203,Sonora,Cajeme,,Jorge Demoss,Rancheria,26,18,
85203,Sonora,Cajeme,,Jorge Luis Bernal Mungarro,Rancheria,26,18,
85203,Sonora,Cajeme,,Ganadera GPB,Rancheria,26,18,
85203,Sonora,Cajeme,,San Juditas,Rancho,26,18,
85203,Sonora,Cajeme,,Jose Isabel Dominguez,Rancheria,26,18,
85203,Sonora,Cajeme,,Jose Jesus Ibarra (Bloque 101),Rancheria,26,18,
85203,Sonora,Cajeme,,Consuelo Vallecillos Vazquez,Rancheria,26,18,
85203,Sonora,Cajeme,,Jose Reyes Ramirez,Rancheria,26,18,
85203,Sonora,Cajeme,,Jose Roberto Martinez,Rancheria,26,18,
85203,Sonora,Cajeme,,Josefa Acosta M,Rancheria,26,18,
85203,Sonora,Cajeme,,Rodolfo Duarte Ochoa,Rancheria,26,18,
85203,Sonora,Cajeme,,Juan Martinez Bustillos,Rancheria,26,18,
85203,Sonora,Cajeme,,Juan Saavedra,Rancheria,26,18,
85203,Sonora,Cajeme,,Kakaro,Rancheria,26,18,
85203,Sonora,Cajeme,,La Biznaga,Rancheria,26,18,
85203,Sonora,Cajeme,,La Casita de Paja,Rancheria,26,18,
85203,Sonora,Cajeme,,La Divina Providencia,Rancheria,26,18,
85203,Sonora,Cajeme,,La Hediondilla,Rancheria,26,18,
85203,Sonora,Cajeme,,La Huerta,Rancheria,26,18,
85203,Sonora,Cajeme,,La Huerta Valenzuela,Rancheria,26,18,
85203,Sonora,Cajeme,,La Nopalera,Rancheria,26,18,
85203,Sonora,Cajeme,,El Chanate,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo Aragon,Rancheria,26,18,
85203,Sonora,Cajeme,,La Palmira,Rancheria,26,18,
85203,Sonora,Cajeme,,La Pitahaya,Rancheria,26,18,
85203,Sonora,Cajeme,,La Ramada [Cuadra],Rancheria,26,18,
85203,Sonora,Cajeme,,La Realidad,Rancheria,26,18,
85203,Sonora,Cajeme,,La Troila,Rancheria,26,18,
85203,Sonora,Cajeme,,Las Ceibas (Sahuaro Norte),Rancho,26,18,
85203,Sonora,Cajeme,,Las Magnolias,Rancheria,26,18,
85203,Sonora,Cajeme,,Lorenzo Felix,Rancheria,26,18,
85203,Sonora,Cajeme,,Loreto Portillo,Rancheria,26,18,
85203,Sonora,Cajeme,,Los Beltran,Rancheria,26,18,
85203,Sonora,Cajeme,,Los Cuatro,Rancheria,26,18,
85203,Sonora,Cajeme,,Los Granillo,Rancheria,26,18,
85203,Sonora,Cajeme,,Los Laureles,Rancheria,26,18,
85203,Sonora,Cajeme,,Los Maderales,Rancheria,26,18,
85203,Sonora,Cajeme,,Los Paraisos,Rancheria,26,18,
85203,Sonora,Cajeme,,Los Santa Ana (Los Avioncitos),Rancheria,26,18,
85203,Sonora,Cajeme,,Los Yaquis,Rancheria,26,18,
85203,Sonora,Cajeme,,Los Zu�iga,Rancheria,26,18,
85203,Sonora,Cajeme,,Manuel Guadalupe Ruiz Castelo,Rancheria,26,18,
85203,Sonora,Cajeme,,Manuel Murrieta,Rancheria,26,18,
85203,Sonora,Cajeme,,Manuel Ricardo Murrieta,Rancheria,26,18,
85203,Sonora,Cajeme,,Manuel Roman,Rancheria,26,18,
85203,Sonora,Cajeme,,Manuel Valenzuela,Rancheria,26,18,
85203,Sonora,Cajeme,,Manuel Vicente Ruiz,Rancheria,26,18,
85203,Sonora,Cajeme,,Francisco Romero [Tozalcahui],Rancheria,26,18,
85203,Sonora,Cajeme,,Margarita Valenzuela Valenzuela,Rancheria,26,18,
85203,Sonora,Cajeme,,Maria Jesus Gutierrez,Rancheria,26,18,
85203,Sonora,Cajeme,,Campo de Ramos,Rancheria,26,18,
85203,Sonora,Cajeme,,Maria Olga Enrique Rosas,Rancheria,26,18,
85203,Sonora,Cajeme,,Martina Mu�oz,Rancheria,26,18,
85203,Sonora,Cajeme,,Marin Enriquez Espinoza,Rancheria,26,18,
85203,Sonora,Cajeme,,Martin Rivas (Rancho Irineo),Rancho,26,18,
85203,Sonora,Cajeme,,Martina Qui�ones Barrera (Predio Tozalcahui),Rancheria,26,18,
85203,Sonora,Cajeme,,Brigida Longoria (Predio Tozalcahui),Rancheria,26,18,
85203,Sonora,Cajeme,,Miguel Lopez (Carlota Lopez Cuevas),Rancheria,26,18,
85203,Sonora,Cajeme,,Millan,Rancheria,26,18,
85203,Sonora,Cajeme,,Monica,Rancheria,26,18,
85203,Sonora,Cajeme,,Monte Sinai,Rancheria,26,18,
85203,Sonora,Cajeme,,Moreguita,Rancheria,26,18,
85203,Sonora,Cajeme,,Moscobampo,Rancheria,26,18,
85203,Sonora,Cajeme,,Mulege (San Tomas),Rancheria,26,18,
85203,Sonora,Cajeme,,Ojai (Numero Tres) [Avicola],Rancheria,26,18,
85203,Sonora,Cajeme,,Ontagota,Rancheria,26,18,
85203,Sonora,Cajeme,,Ontagota (Campo Sofia),Rancheria,26,18,
85203,Sonora,Cajeme,,Pedro Barraza,Rancheria,26,18,
85203,Sonora,Cajeme,,Placido Horacio Arredondo,Rancheria,26,18,
85203,Sonora,Cajeme,,Plano Oriente (Gustavo Luders),Rancheria,26,18,
85203,Sonora,Cajeme,,Postura Ocho,Rancheria,26,18,
85203,Sonora,Cajeme,,Predio Santa Rosa,Rancheria,26,18,
85203,Sonora,Cajeme,,Prisciliano Mascare�a (Tozalcahui),Rancheria,26,18,
85203,Sonora,Cajeme,,Productos Agropecuarios,Rancheria,26,18,
85203,Sonora,Cajeme,,Herminia Lopez Montoya,Rancheria,26,18,
85203,Sonora,Cajeme,,Rafael Salomon,Rancheria,26,18,
85203,Sonora,Cajeme,,Ramiro Valdez,Rancheria,26,18,
85203,Sonora,Cajeme,,Ramon Francisco Rascon Qui�ones,Rancheria,26,18,
85203,Sonora,Cajeme,,Ramon Lorenzo Ibarra (Bloque 101),Rancheria,26,18,
85203,Sonora,Cajeme,,Ramon Machado,Rancheria,26,18,
85203,Sonora,Cajeme,,Ramon Reyes (La Caba�ita),Rancheria,26,18,
85203,Sonora,Cajeme,,Ramon Rocha (Las Palapas),Rancheria,26,18,
85203,Sonora,Cajeme,,Ramona Qui�ones Ang�is,Rancheria,26,18,
85203,Sonora,Cajeme,,Sebas,Rancho,26,18,
85203,Sonora,Cajeme,,Rancho Grande [Avicola],Granja,26,18,
85203,Sonora,Cajeme,,Igualama,Rancho,26,18,
85203,Sonora,Cajeme,,Quizan,Rancho,26,18,
85203,Sonora,Cajeme,,Randolfo Valenzuela (El Bronco),Rancheria,26,18,
85203,Sonora,Cajeme,,Reconversion Agricola,Rancheria,26,18,
85203,Sonora,Cajeme,,Refugio Gonzalez,Rancheria,26,18,
85203,Sonora,Cajeme,,Ricardo Hurtado,Rancheria,26,18,
85203,Sonora,Cajeme,,Roberto Encinas (Tozalcahui),Rancheria,26,18,
85203,Sonora,Cajeme,,Roberto Flores,Rancheria,26,18,
85203,Sonora,Cajeme,,Ruben Perez,Rancheria,26,18,
85203,Sonora,Cajeme,,Sabas Castro Valencia,Rancheria,26,18,
85203,Sonora,Cajeme,,Sahuaro Sur (Campo de los Encinas),Rancheria,26,18,
85203,Sonora,Cajeme,,Ricardo Gonzalez,Rancheria,26,18,
85203,Sonora,Cajeme,,San Antonio,Rancheria,26,18,
85203,Sonora,Cajeme,,San Ignacio (Campo 2),Rancheria,26,18,
85203,Sonora,Cajeme,,San Isidro,Rancheria,26,18,
85203,Sonora,Cajeme,,San Lorenzo,Rancheria,26,18,
85203,Sonora,Cajeme,,San Marcos,Rancheria,26,18,
85203,Sonora,Cajeme,,San Pedro,Rancheria,26,18,
85203,Sonora,Cajeme,,San Rafael,Rancheria,26,18,
85203,Sonora,Cajeme,,Santa Anita,Rancheria,26,18,
85203,Sonora,Cajeme,,Rene Alcantar,Ejido,26,18,
85203,Sonora,Cajeme,,Santa Fe,Rancheria,26,18,
85203,Sonora,Cajeme,,Santa Maria (El Gavilan),Rancheria,26,18,
85203,Sonora,Cajeme,,Santa Teresa,Rancheria,26,18,
85203,Sonora,Cajeme,,Sergio Bojorquez Soto (Tozalcahui),Rancheria,26,18,
85203,Sonora,Cajeme,,Sergio Cruz (Ontagota),Rancheria,26,18,
85203,Sonora,Cajeme,,Servicio Agricola,Rancheria,26,18,
85203,Sonora,Cajeme,,Sofia,Rancheria,26,18,
85203,Sonora,Cajeme,,SPR los Mezquites de la Huerta,Rancheria,26,18,
85203,Sonora,Cajeme,,Taller de Carroceria,Rancheria,26,18,
85203,Sonora,Cajeme,,Tepeyac (El Agostadero),Ejido,26,18,
85203,Sonora,Cajeme,,Quinta Victoria,Rancheria,26,18,
85203,Sonora,Cajeme,,Tozalcahui (Trinidad Lopez Lopez),Rancheria,26,18,
85203,Sonora,Cajeme,,Unidad Deportiva de la Salud,Rancheria,26,18,
85203,Sonora,Cajeme,,Walo Ozuna,Rancheria,26,18,
85203,Sonora,Cajeme,,Zona de Tolerancia,Rancheria,26,18,
85203,Sonora,Cajeme,,Armando Lopez Nogales,Colonia,26,18,
85203,Sonora,Cajeme,,Ciudad del Cielo,Colonia,26,18,
85203,Sonora,Cajeme,,Sin Ley,Colonia,26,18,
85204,Sonora,Cajeme,,Nueva Union,Colonia,26,18,
85204,Sonora,Cajeme,,Bienestar,Colonia,26,18,
85204,Sonora,Cajeme,,Fundadores II,Colonia,26,18,
85204,Sonora,Cajeme,,Marte R Gomez (Tobarito),Colonia,26,18,
85204,Sonora,Cajeme,,Los Fundadores,Fraccionamiento,26,18,
85204,Sonora,Cajeme,,Haciendas del Valle,Colonia,26,18,
85204,Sonora,Cajeme,,La Estrellita,Colonia,26,18,
85204,Sonora,Cajeme,,Los Trigales,Colonia,26,18,
85204,Sonora,Cajeme,,Zona Urbana Ejidal,Colonia,26,18,
85205,Sonora,Cajeme,,La Ladrillera Canal Alto,Rancheria,26,18,
85205,Sonora,Cajeme,,Tesopobampo,Ejido,26,18,
85205,Sonora,Cajeme,,Yucuribampo,Ejido,26,18,
85205,Sonora,Cajeme,,El Henequen,Ejido,26,18,
85205,Sonora,Cajeme,,Francisco Villa,Ejido,26,18,
85205,Sonora,Cajeme,,Diaz Ordaz,Ejido,26,18,
85205,Sonora,Cajeme,,Centauro del Norte,Ejido,26,18,
85205,Sonora,Cajeme,,La Carabina,Colonia,26,18,
85205,Sonora,Cajeme,,18 de Septiembre,Ejido,26,18,
85205,Sonora,Cajeme,,Ampliacion Francisco Villa,Rancheria,26,18,
85205,Sonora,Cajeme,,Ampliacion Ladrillera,Rancheria,26,18,
85205,Sonora,Cajeme,,Antena de Radio y Television,Rancheria,26,18,
85205,Sonora,Cajeme,,Bordo del Canal Alto Sur,Rancheria,26,18,
85205,Sonora,Cajeme,,Campestre Yucuribampo,Rancheria,26,18,
85205,Sonora,Cajeme,,Cecilio Castillo,Rancheria,26,18,
85205,Sonora,Cajeme,,Cerrito de la Virgen,Rancheria,26,18,
85205,Sonora,Cajeme,,Club de Tiro y Pesca,Rancheria,26,18,
85205,Sonora,Cajeme,,La Esperancita (Dibrusa),Rancheria,26,18,
85205,Sonora,Cajeme,,El Chilicote,Rancheria,26,18,
85205,Sonora,Cajeme,,4 Esquinas (La Herradura),Rancheria,26,18,
85205,Sonora,Cajeme,,Campo de los Lopez,Rancheria,26,18,
85205,Sonora,Cajeme,,De Avestruces (Cowar Kiwis),Granja,26,18,
85205,Sonora,Cajeme,,Huerta Otilio Monta�o,Rancheria,26,18,
85205,Sonora,Cajeme,,Joconabampo,Rancheria,26,18,
85205,Sonora,Cajeme,,La Antena,Rancheria,26,18,
85205,Sonora,Cajeme,,La Herradura [Engorda],Rancheria,26,18,
85205,Sonora,Cajeme,,La Yoreme,Rancheria,26,18,
85205,Sonora,Cajeme,,Las Caba�as [Restaurante],Rancheria,26,18,
85205,Sonora,Cajeme,,Las Pitahayas,Rancheria,26,18,
85205,Sonora,Cajeme,,Lucas Palafox,Rancheria,26,18,
85205,Sonora,Cajeme,,Maru (Granja Porcina),Granja,26,18,
85205,Sonora,Cajeme,,Microondas,Rancheria,26,18,
85205,Sonora,Cajeme,,Postura Dos (Rancho Grande),Granja,26,18,
85205,Sonora,Cajeme,,Postura Nueve (Rancho Grande),Granja,26,18,
85205,Sonora,Cajeme,,San Martin,Rancho,26,18,
85205,Sonora,Cajeme,,Union,Rancho,26,18,
85205,Sonora,Cajeme,,Raymundo Sarabia,Rancheria,26,18,
85205,Sonora,Cajeme,,Roberto Rodriguez,Rancheria,26,18,
85205,Sonora,Cajeme,,San Francisco,Rancho,26,18,
85205,Sonora,Cajeme,,San Judas,Rancheria,26,18,
85205,Sonora,Cajeme,,Bachoco 2708,Granja,26,18,
85205,Sonora,Cajeme,,Solidaridad,Rancheria,26,18,
85205,Sonora,Cajeme,,Travelers [Hotel],Rancheria,26,18,
85206,Sonora,Cajeme,,Progreso (Campo 47),Ejido,26,18,
85206,Sonora,Cajeme,,31 de Octubre,Colonia,26,18,
85206,Sonora,Cajeme,,Mundo Ledezma,Ejido,26,18,
85206,Sonora,Cajeme,,Federico Barra [Bloque 1407],Ejido,26,18,
85206,Sonora,Cajeme,,Martin Ignacio Navarro,Rancheria,26,18,
85206,Sonora,Cajeme,,El Moro [Agroindustrias],Rancheria,26,18,
85206,Sonora,Cajeme,,Campo Alonso Borquez (Bloque 1005),Rancheria,26,18,
85206,Sonora,Cajeme,,Campo Camacho,Rancheria,26,18,
85206,Sonora,Cajeme,,Campo de los Fuertes,Ejido,26,18,
85206,Sonora,Cajeme,,Luis Encinas [Bloque 1103],Ejido,26,18,
85206,Sonora,Cajeme,,Fernando Felix Rivera,Rancheria,26,18,
85206,Sonora,Cajeme,,Campo Boler,Rancheria,26,18,
85206,Sonora,Cajeme,,Don Tacho [Chichi Inzunza],Rancheria,26,18,
85206,Sonora,Cajeme,,Capetamaya,Ejido,26,18,
85206,Sonora,Cajeme,,Ojai [Avicola],Rancheria,26,18,
85206,Sonora,Cajeme,,Crianza (Hector Borquez),Rancheria,26,18,
85206,Sonora,Cajeme,,Jose Mu�oz Cervantes,Ejido,26,18,
85206,Sonora,Cajeme,,El Eden del Yaqui,Rancheria,26,18,
85206,Sonora,Cajeme,,Roberto Esquer Cardenas,Rancheria,26,18,
85206,Sonora,Cajeme,,Espanos Agropecuaria (Bloque 1605),Ejido,26,18,
85206,Sonora,Cajeme,,Tres Generaciones (Santa Cecilia),Rancheria,26,18,
85206,Sonora,Cajeme,,Hector Aguilar (Bloque 1603),Rancheria,26,18,
85206,Sonora,Cajeme,,Heriberta Flores (Bloque 1303),Rancheria,26,18,
85206,Sonora,Cajeme,,Los Miles,Rancheria,26,18,
85206,Sonora,Cajeme,,David Karam,Rancheria,26,18,
85206,Sonora,Cajeme,,Jose Karam (Bloque 1107),Rancheria,26,18,
85206,Sonora,Cajeme,,Juan Manzo,Rancheria,26,18,
85206,Sonora,Cajeme,,Julian Valenzuela (Bloque 1405),Rancheria,26,18,
85206,Sonora,Cajeme,,La Isla,Rancheria,26,18,
85206,Sonora,Cajeme,,Las Palmitas,Rancheria,26,18,
85206,Sonora,Cajeme,,Las Piochitas,Rancheria,26,18,
85206,Sonora,Cajeme,,Leonarda Jacomea Ayala,Rancheria,26,18,
85206,Sonora,Cajeme,,Gerardo Weihs Navarro,Rancheria,26,18,
85206,Sonora,Cajeme,,Marco Antillon,Rancheria,26,18,
85206,Sonora,Cajeme,,Maria Cristina (Bloque 1203),Rancheria,26,18,
85206,Sonora,Cajeme,,Maria Luisa,Rancheria,26,18,
85206,Sonora,Cajeme,,Mariano Escobedo Numero Dos,Rancheria,26,18,
85206,Sonora,Cajeme,,Miguel Denguel,Rancheria,26,18,
85206,Sonora,Cajeme,,Miguel Gaytan,Rancheria,26,18,
85206,Sonora,Cajeme,,Ojai,Rancheria,26,18,
85206,Sonora,Cajeme,,Tres de Oroz [Bloque 1201],Rancheria,26,18,
85206,Sonora,Cajeme,,Rodrigo Esquer,Rancheria,26,18,
85206,Sonora,Cajeme,,San Carlos,Rancheria,26,18,
85206,Sonora,Cajeme,,Los Chapitos (Gerardo Ortega),Rancheria,26,18,
85206,Sonora,Cajeme,,Abelardo Rodriguez,Rancheria,26,18,
85206,Sonora,Cajeme,,Santa Cruz,Rancheria,26,18,
85206,Sonora,Cajeme,,Juan Manso Alanis,Rancheria,26,18,
85206,Sonora,Cajeme,,Silvia Navarro Mendivil,Rancheria,26,18,
85206,Sonora,Cajeme,,Tomas de la O Aguirre,Rancheria,26,18,
85207,Sonora,Cajeme,,Cuauhtemoc (El Salitral),Ejido,26,18,
85207,Sonora,Cajeme,,Morelos Uno,Ejido,26,18,
85207,Sonora,Cajeme,,Morelos Dos,Ejido,26,18,
85207,Sonora,Cajeme,,Nueva Casa de Teras,Ejido,26,18,
85207,Sonora,Cajeme,,Quetchehueca,Ejido,26,18,
85207,Sonora,Cajeme,,Sonora Progresista,Colonia,26,18,
85207,Sonora,Cajeme,,Bernabe Arana,Ejido,26,18,
85207,Sonora,Cajeme,,Acuicola Aquatop,Rancheria,26,18,
85207,Sonora,Cajeme,,Acuicola Santa Ines,Rancheria,26,18,
85207,Sonora,Cajeme,,Agricola Tarasca,Rancheria,26,18,
85207,Sonora,Cajeme,,Amado Qui�ones,Rancheria,26,18,
85207,Sonora,Cajeme,,Amsa (Tata Lazaro),Rancheria,26,18,
85207,Sonora,Cajeme,,Bachoco,Rancheria,26,18,
85207,Sonora,Cajeme,,Bloque 1710 Campo Agricola Numero 1710,Rancheria,26,18,
85207,Sonora,Cajeme,,Bloque Mil Seiscientos Doce,Rancheria,26,18,
85207,Sonora,Cajeme,,Guadalupe Cortez,Rancheria,26,18,
85207,Sonora,Cajeme,,Brasil (La Dieciseis),Rancheria,26,18,
85207,Sonora,Cajeme,,Julio Cesar,Rancheria,26,18,
85207,Sonora,Cajeme,,Lamberto,Rancheria,26,18,
85207,Sonora,Cajeme,,Calle Doce,Rancheria,26,18,
85207,Sonora,Cajeme,,Campo Capy (Bloque 1708),Rancheria,26,18,
85207,Sonora,Cajeme,,Campo Cota Retez,Rancheria,26,18,
85207,Sonora,Cajeme,,Francisco Diaz Brown,Rancheria,26,18,
85207,Sonora,Cajeme,,Campo de Inzunza (Bloque 1512),Rancheria,26,18,
85207,Sonora,Cajeme,,Campo de Lopez Carlon (Bloque 1202),Rancheria,26,18,
85207,Sonora,Cajeme,,Campo de los Armenta (Bloque 1501),Rancheria,26,18,
85207,Sonora,Cajeme,,Campo de los Borquez (Bloque 1604),Rancheria,26,18,
85207,Sonora,Cajeme,,Campo de los Bustamante (Bloque 1805),Rancheria,26,18,
85207,Sonora,Cajeme,,Campo de Manuel Arellano,Rancheria,26,18,
85207,Sonora,Cajeme,,San Miguel,Rancheria,26,18,
85207,Sonora,Cajeme,,Campo Garcia Preciado,Rancheria,26,18,
85207,Sonora,Cajeme,,Hermur,Rancheria,26,18,
